user_id,signup_date,lessons_completed,weekly_sessions,churn_probability,churned
82,2025-02-14,2,1,0.65,1
83,2025-06-19,6,2,0.1,1
84,2025-03-16,1,1,0.75,1
85,2025-04-16,7,1,0.1499999999999999,0
86,2025-04-09,5,2,0.19999999999999996,0
87,2025-05-01,4,2,0.30000000000000004,0
88,2025-02-19,4,0,0.6,1
89,2025-02-23,4,0,0.6,0
90,2025-04-14,5,2,0.19999999999999996,0
91,2025-05-29,3,2,0.3999999999999999,0
92,2025-01-29,5,3,0.1,1
93,2025-01-04,3,3,0.25,0
94,2025-06-03,2,1,0.65,1
95,2025-03-18,5,2,0.19999999999999996,0
96,2025-01-19,7,2,0.1,0
97,2025-01-22,3,3,0.25,0
98,2025-02-03,4,2,0.30000000000000004,0
99,2025-03-17,3,2,0.3999999999999999,1
100,2025-04-30,2,2,0.5,0
101,2025-01-04,4,1,0.44999999999999996,1
102,2025-05-03,2,1,0.65,0
103,2025-03-25,5,1,0.35,0
104,2025-02-23,4,2,0.30000000000000004,0
105,2025-06-15,2,0,0.8,1
106,2025-03-02,8,3,0.1,0
107,2025-01-26,6,2,0.1,0
108,2025-04-04,6,0,0.3999999999999999,0
109,2025-05-15,1,2,0.6,1
110,2025-03-16,2,1,0.65,0
111,2025-02-23,2,0,0.8,1
112,2025-06-03,2,1,0.65,1
113,2025-05-28,6,2,0.1,0
114,2025-02-28,5,2,0.19999999999999996,0
115,2025-04-21,5,3,0.1,0
116,2025-03-10,6,2,0.1,0
117,2025-05-13,4,0,0.6,1
118,2025-04-09,3,3,0.25,0
119,2025-04-16,9,1,0.1,0
120,2025-06-19,4,3,0.15000000000000002,1
121,2025-01-23,1,2,0.6,0
122,2025-04-26,4,1,0.44999999999999996,0
123,2025-04-03,5,3,0.1,0
124,2025-06-03,4,1,0.44999999999999996,0
125,2025-05-18,7,1,0.1499999999999999,1
126,2025-01-22,6,3,0.1,0
127,2025-01-11,3,1,0.5499999999999999,1
128,2025-05-10,1,3,0.45000000000000007,1
129,2025-03-23,7,3,0.1,0
130,2025-04-07,4,0,0.6,0
131,2025-05-01,4,2,0.30000000000000004,1
132,2025-04-13,1,1,0.75,1
133,2025-01-13,8,3,0.1,0
134,2025-01-28,3,3,0.25,1
135,2025-06-29,1,0,0.9,1
136,2025-04-01,4,2,0.30000000000000004,1
137,2025-02-15,6,2,0.1,1
138,2025-01-15,2,2,0.5,0
139,2025-04-06,3,1,0.5499999999999999,1
140,2025-03-11,3,1,0.5499999999999999,0
141,2025-03-23,6,1,0.2499999999999999,0
142,2025-05-17,4,5,0.1,0
143,2025-04-20,4,3,0.15000000000000002,0
144,2025-01-10,4,1,0.44999999999999996,0
145,2025-03-12,5,2,0.19999999999999996,0
146,2025-06-11,4,2,0.30000000000000004,0
147,2025-01-28,5,0,0.5,1
148,2025-06-06,6,2,0.1,0
149,2025-03-27,0,3,0.55,1
150,2025-01-30,1,3,0.45000000000000007,0
151,2025-04-11,5,1,0.35,1
152,2025-03-14,7,2,0.1,0
153,2025-02-27,4,1,0.44999999999999996,0
154,2025-03-03,5,4,0.1,0
155,2025-04-19,3,1,0.5499999999999999,1
156,2025-01-09,10,2,0.1,1
157,2025-05-20,4,1,0.44999999999999996,1
158,2025-05-17,1,3,0.45000000000000007,1
159,2025-01-02,2,2,0.5,0
160,2025-02-04,4,4,0.1,0
161,2025-05-07,5,3,0.1,0
162,2025-02-15,4,3,0.15000000000000002,0
163,2025-04-27,8,3,0.1,0
164,2025-03-15,2,1,0.65,1
165,2025-01-07,6,3,0.1,0
166,2025-04-09,6,1,0.2499999999999999,0
167,2025-04-13,2,3,0.3500000000000001,1
168,2025-05-04,5,1,0.35,0
169,2025-04-29,1,2,0.6,0
170,2025-01-28,6,2,0.1,1
171,2025-03-28,3,0,0.7,0
172,2025-05-16,3,1,0.5499999999999999,0
173,2025-04-16,6,1,0.2499999999999999,1
174,2025-02-14,4,2,0.30000000000000004,0
175,2025-06-23,4,4,0.1,0
176,2025-05-03,4,2,0.30000000000000004,1
177,2025-04-15,8,2,0.1,0
178,2025-04-07,5,1,0.35,0
179,2025-03-11,3,1,0.5499999999999999,1
180,2025-03-02,6,3,0.1,0
181,2025-02-09,3,2,0.3999999999999999,0
182,2025-04-26,4,3,0.15000000000000002,0
183,2025-03-07,4,1,0.44999999999999996,0
184,2025-01-13,1,2,0.6,1
185,2025-05-23,4,6,0.1,0
186,2025-05-22,3,0,0.7,1
187,2025-03-26,6,2,0.1,0
188,2025-01-24,5,3,0.1,0
189,2025-02-17,4,1,0.44999999999999996,0
190,2025-04-25,5,1,0.35,1
191,2025-01-28,5,1,0.35,0
192,2025-01-19,6,3,0.1,0
193,2025-03-03,5,2,0.19999999999999996,0
194,2025-04-07,6,1,0.2499999999999999,0
195,2025-05-06,4,4,0.1,0
196,2025-01-22,5,1,0.35,1
197,2025-05-20,4,2,0.30000000000000004,1
198,2025-02-22,3,0,0.7,0
199,2025-05-01,6,1,0.2499999999999999,1
200,2025-02-06,3,3,0.25,0
201,2025-04-29,5,1,0.35,0
202,2025-06-02,6,3,0.1,0
203,2025-03-17,3,1,0.5499999999999999,0
204,2025-03-06,4,1,0.44999999999999996,0
205,2025-03-11,5,1,0.35,1
206,2025-05-09,6,1,0.2499999999999999,0
207,2025-02-20,3,4,0.1,0
208,2025-02-22,4,1,0.44999999999999996,0
209,2025-06-22,4,0,0.6,0
210,2025-06-07,5,0,0.5,1
211,2025-04-19,1,4,0.30000000000000004,1
212,2025-01-11,4,2,0.30000000000000004,0
213,2025-06-27,4,5,0.1,0
214,2025-01-12,1,4,0.30000000000000004,0
215,2025-05-22,5,2,0.19999999999999996,0
216,2025-05-13,3,2,0.3999999999999999,0
217,2025-02-21,4,3,0.15000000000000002,0
218,2025-06-05,6,2,0.1,0
219,2025-01-31,3,3,0.25,0
220,2025-03-14,2,5,0.1,0
221,2025-05-10,5,4,0.1,0
222,2025-02-07,5,2,0.19999999999999996,0
223,2025-05-02,2,1,0.65,1
224,2025-03-18,2,2,0.5,1
225,2025-05-26,8,2,0.1,0
226,2025-06-08,3,2,0.3999999999999999,1
227,2025-01-14,2,0,0.8,1
228,2025-01-30,5,3,0.1,0
229,2025-05-16,3,0,0.7,1
230,2025-05-25,6,3,0.1,0
231,2025-06-09,0,2,0.7,1
232,2025-04-03,2,5,0.1,0
233,2025-04-15,5,4,0.1,1
234,2025-04-28,3,0,0.7,1
235,2025-06-02,1,1,0.75,1
236,2025-03-29,1,2,0.6,1
237,2025-01-11,4,1,0.44999999999999996,0
238,2025-06-09,7,3,0.1,1
239,2025-06-27,4,2,0.30000000000000004,0
240,2025-01-16,2,3,0.3500000000000001,1
241,2025-02-27,5,5,0.1,1
242,2025-04-28,7,2,0.1,0
243,2025-05-17,6,0,0.3999999999999999,1
244,2025-01-12,3,2,0.3999999999999999,1
245,2025-05-14,11,4,0.1,0
246,2025-04-06,6,0,0.3999999999999999,0
247,2025-02-04,3,1,0.5499999999999999,0
248,2025-06-25,3,1,0.5499999999999999,1
249,2025-01-13,0,2,0.7,1
250,2025-06-22,5,3,0.1,0
251,2025-01-10,5,1,0.35,0
252,2025-06-12,1,1,0.75,1
253,2025-02-20,4,2,0.30000000000000004,1
254,2025-05-17,5,1,0.35,0
255,2025-02-03,1,2,0.6,1
256,2025-06-09,3,3,0.25,0
257,2025-05-03,6,1,0.2499999999999999,1
258,2025-03-04,1,2,0.6,0
259,2025-01-29,6,1,0.2499999999999999,1
260,2025-06-08,5,0,0.5,0
261,2025-01-23,2,2,0.5,0
262,2025-01-10,4,1,0.44999999999999996,0
263,2025-02-23,9,3,0.1,1
264,2025-06-10,4,4,0.1,0
265,2025-04-27,6,2,0.1,0
266,2025-01-29,7,4,0.1,0
267,2025-03-04,4,2,0.30000000000000004,0
268,2025-06-24,3,2,0.3999999999999999,1
269,2025-05-14,4,1,0.44999999999999996,1
270,2025-03-01,3,3,0.25,0
271,2025-03-23,3,1,0.5499999999999999,0
272,2025-03-08,7,5,0.1,0
273,2025-04-28,6,0,0.3999999999999999,1
274,2025-01-16,3,0,0.7,0
275,2025-06-12,5,4,0.1,0
276,2025-04-29,2,3,0.3500000000000001,1
277,2025-03-12,0,4,0.4,0
278,2025-04-01,4,2,0.30000000000000004,0
279,2025-03-10,2,4,0.19999999999999996,0
280,2025-03-10,2,0,0.8,1
281,2025-05-16,4,2,0.30000000000000004,0
282,2025-05-08,8,1,0.1,0
283,2025-06-20,3,2,0.3999999999999999,1
284,2025-04-14,3,5,0.1,0
285,2025-01-16,4,4,0.1,1
286,2025-01-11,4,4,0.1,0
287,2025-05-18,6,0,0.3999999999999999,0
288,2025-06-18,3,0,0.7,0
289,2025-04-28,3,0,0.7,0
290,2025-05-29,3,0,0.7,1
291,2025-01-27,2,3,0.3500000000000001,0
292,2025-02-27,2,3,0.3500000000000001,1
293,2025-05-28,6,2,0.1,0
294,2025-05-24,1,2,0.6,0
295,2025-05-01,3,1,0.5499999999999999,0
296,2025-03-08,1,4,0.30000000000000004,0
297,2025-01-05,2,2,0.5,0
298,2025-04-04,5,1,0.35,0
299,2025-06-28,5,5,0.1,0
300,2025-06-18,3,4,0.1,0
301,2025-04-25,3,0,0.7,1
302,2025-06-01,6,0,0.3999999999999999,0
303,2025-06-01,9,3,0.1,0
304,2025-04-01,3,0,0.7,1
305,2025-06-22,2,3,0.3500000000000001,0
306,2025-04-23,5,1,0.35,1
307,2025-05-14,0,3,0.55,0
308,2025-04-04,3,1,0.5499999999999999,1
309,2025-05-26,4,1,0.44999999999999996,0
310,2025-05-30,6,2,0.1,0
311,2025-03-31,3,3,0.25,0
312,2025-05-18,3,3,0.25,0
313,2025-02-22,6,1,0.2499999999999999,0
314,2025-04-04,8,0,0.19999999999999996,0
315,2025-06-23,4,2,0.30000000000000004,1
316,2025-03-18,7,3,0.1,0
317,2025-06-10,5,3,0.1,0
318,2025-06-19,8,2,0.1,0
319,2025-05-12,1,2,0.6,0
320,2025-03-23,5,0,0.5,0
321,2025-01-29,1,3,0.45000000000000007,1
322,2025-06-25,3,1,0.5499999999999999,0
323,2025-06-13,2,1,0.65,1
324,2025-04-03,4,0,0.6,0
325,2025-05-19,2,4,0.19999999999999996,0
326,2025-01-05,4,0,0.6,1
327,2025-01-15,6,5,0.1,0
328,2025-03-26,4,1,0.44999999999999996,0
329,2025-02-25,4,1,0.44999999999999996,0
330,2025-01-27,2,3,0.3500000000000001,0
331,2025-01-06,4,1,0.44999999999999996,1
332,2025-04-26,2,3,0.3500000000000001,1
333,2025-04-13,5,2,0.19999999999999996,0
334,2025-01-18,6,2,0.1,1
335,2025-01-19,4,0,0.6,1
336,2025-04-29,2,1,0.65,1
337,2025-05-20,2,4,0.19999999999999996,0
338,2025-02-09,0,3,0.55,1
339,2025-03-01,6,2,0.1,0
340,2025-05-20,2,2,0.5,0
341,2025-02-05,3,1,0.5499999999999999,1
342,2025-05-06,2,2,0.5,1
343,2025-04-15,3,1,0.5499999999999999,1
344,2025-03-03,6,1,0.2499999999999999,1
345,2025-03-10,2,2,0.5,0
346,2025-06-05,3,2,0.3999999999999999,0
347,2025-02-23,2,1,0.65,1
348,2025-05-23,4,1,0.44999999999999996,1
349,2025-02-18,8,2,0.1,0
350,2025-03-08,4,2,0.30000000000000004,0
351,2025-01-07,2,4,0.19999999999999996,0
352,2025-01-17,2,3,0.3500000000000001,0
353,2025-01-13,7,3,0.1,1
354,2025-03-31,6,2,0.1,0
355,2025-05-20,7,4,0.1,0
356,2025-05-17,4,0,0.6,1
357,2025-01-02,4,1,0.44999999999999996,0
358,2025-03-18,4,1,0.44999999999999996,1
359,2025-06-09,5,1,0.35,0
360,2025-03-20,5,1,0.35,0
361,2025-05-07,4,2,0.30000000000000004,1
362,2025-04-18,4,1,0.44999999999999996,0
363,2025-01-18,5,0,0.5,0
364,2025-06-16,6,2,0.1,0
365,2025-03-09,4,0,0.6,1
366,2025-04-15,3,1,0.5499999999999999,1
367,2025-06-29,4,2,0.30000000000000004,0
368,2025-05-17,3,3,0.25,1
369,2025-03-27,2,3,0.3500000000000001,1
370,2025-05-31,1,1,0.75,1
371,2025-01-23,6,1,0.2499999999999999,0
372,2025-04-11,5,2,0.19999999999999996,0
373,2025-01-10,2,2,0.5,1
374,2025-05-14,4,1,0.44999999999999996,0
375,2025-03-19,6,3,0.1,0
376,2025-04-09,4,1,0.44999999999999996,1
377,2025-04-30,4,2,0.30000000000000004,0
378,2025-01-17,3,4,0.1,0
379,2025-03-05,2,3,0.3500000000000001,0
380,2025-04-10,3,3,0.25,0
381,2025-06-28,5,3,0.1,0
382,2025-03-05,1,3,0.45000000000000007,0
383,2025-04-09,7,2,0.1,0
384,2025-01-31,2,2,0.5,1
385,2025-05-16,6,5,0.1,1
386,2025-04-03,4,3,0.15000000000000002,1
387,2025-03-09,2,2,0.5,1
388,2025-05-22,4,2,0.30000000000000004,0
389,2025-02-27,5,1,0.35,0
390,2025-06-06,7,1,0.1499999999999999,0
391,2025-02-28,6,1,0.2499999999999999,0
392,2025-02-02,2,2,0.5,0
393,2025-06-17,5,2,0.19999999999999996,1
394,2025-06-25,7,1,0.1499999999999999,1
395,2025-04-20,5,1,0.35,0
396,2025-03-06,5,4,0.1,0
397,2025-05-19,4,0,0.6,1
398,2025-06-15,4,1,0.44999999999999996,1
399,2025-04-23,4,2,0.30000000000000004,0
400,2025-06-22,3,0,0.7,1
401,2025-05-28,5,1,0.35,0
402,2025-04-06,5,3,0.1,0
403,2025-05-01,2,2,0.5,1
404,2025-03-18,3,2,0.3999999999999999,0
405,2025-03-21,2,1,0.65,1
406,2025-06-23,4,4,0.1,0
407,2025-04-05,2,2,0.5,1
408,2025-01-14,2,1,0.65,1
409,2025-03-25,0,1,0.85,1
410,2025-04-06,4,2,0.30000000000000004,1
411,2025-05-18,7,7,0.1,0
412,2025-01-15,4,0,0.6,1
413,2025-05-05,6,5,0.1,0
414,2025-06-24,5,2,0.19999999999999996,0
415,2025-05-29,1,7,0.1,0
416,2025-06-08,7,1,0.1499999999999999,0
417,2025-01-17,6,1,0.2499999999999999,0
418,2025-03-16,7,2,0.1,1
419,2025-05-07,2,3,0.3500000000000001,0
420,2025-06-19,3,2,0.3999999999999999,1
421,2025-03-14,5,3,0.1,0
422,2025-01-08,4,3,0.15000000000000002,0
423,2025-06-18,4,1,0.44999999999999996,0
424,2025-06-01,1,3,0.45000000000000007,0
425,2025-05-19,8,1,0.1,0
426,2025-05-18,5,1,0.35,1
427,2025-04-15,4,1,0.44999999999999996,1
428,2025-06-20,2,2,0.5,1
429,2025-06-23,4,0,0.6,0
430,2025-02-09,5,2,0.19999999999999996,0
431,2025-06-11,2,5,0.1,0
432,2025-04-19,4,1,0.44999999999999996,0
433,2025-06-05,1,1,0.75,1
434,2025-05-26,3,0,0.7,1
435,2025-06-21,0,4,0.4,0
436,2025-03-12,1,2,0.6,1
437,2025-06-19,5,3,0.1,0
438,2025-01-07,2,0,0.8,1
439,2025-01-10,6,1,0.2499999999999999,1
440,2025-05-22,4,3,0.15000000000000002,0
441,2025-06-19,6,2,0.1,0
442,2025-05-11,5,2,0.19999999999999996,1
443,2025-05-24,4,1,0.44999999999999996,0
444,2025-04-22,7,3,0.1,1
445,2025-02-20,3,2,0.3999999999999999,0
446,2025-06-08,2,4,0.19999999999999996,0
447,2025-04-01,4,2,0.30000000000000004,0
448,2025-03-23,3,2,0.3999999999999999,1
449,2025-05-27,5,1,0.35,1
450,2025-02-04,4,3,0.15000000000000002,0
451,2025-02-24,2,2,0.5,1
452,2025-02-10,2,1,0.65,1
453,2025-05-18,3,3,0.25,1
454,2025-05-31,5,2,0.19999999999999996,0
455,2025-05-08,4,1,0.44999999999999996,0
456,2025-04-29,2,1,0.65,0
457,2025-04-23,2,1,0.65,1
458,2025-02-16,2,1,0.65,1
459,2025-04-14,3,4,0.1,0
460,2025-06-16,7,3,0.1,1
461,2025-01-22,4,0,0.6,1
462,2025-03-11,3,3,0.25,0
463,2025-03-30,3,2,0.3999999999999999,0
464,2025-04-22,2,2,0.5,1
465,2025-01-03,2,1,0.65,1
466,2025-02-13,1,2,0.6,1
467,2025-02-24,0,2,0.7,0
468,2025-01-04,6,3,0.1,0
469,2025-01-28,1,5,0.15000000000000002,0
470,2025-02-22,4,2,0.30000000000000004,0
471,2025-01-31,1,4,0.30000000000000004,0
472,2025-06-22,4,3,0.15000000000000002,0
473,2025-02-19,5,2,0.19999999999999996,0
474,2025-03-09,3,3,0.25,0
475,2025-03-17,3,3,0.25,1
476,2025-02-04,6,4,0.1,1
477,2025-03-05,3,0,0.7,0
478,2025-05-27,3,4,0.1,0
479,2025-01-06,6,1,0.2499999999999999,0
480,2025-01-07,4,0,0.6,1
481,2025-03-27,4,5,0.1,0
482,2025-02-13,9,1,0.1,0
483,2025-06-28,1,2,0.6,1
484,2025-04-12,4,1,0.44999999999999996,0
485,2025-01-17,5,1,0.35,1
486,2025-01-18,9,8,0.1,0
487,2025-04-26,3,1,0.5499999999999999,0
488,2025-05-15,4,3,0.15000000000000002,0
489,2025-04-26,4,3,0.15000000000000002,0
490,2025-01-16,6,2,0.1,0
491,2025-02-16,1,0,0.9,1
492,2025-06-26,3,2,0.3999999999999999,1
493,2025-05-03,2,5,0.1,0
494,2025-05-14,4,3,0.15000000000000002,0
495,2025-05-27,0,2,0.7,1
496,2025-05-18,1,3,0.45000000000000007,0
497,2025-02-27,4,3,0.15000000000000002,0
498,2025-01-29,3,2,0.3999999999999999,0
499,2025-06-05,4,3,0.15000000000000002,0
500,2025-01-09,7,1,0.1499999999999999,0
501,2025-01-14,6,2,0.1,0
502,2025-04-15,5,2,0.19999999999999996,0
503,2025-04-08,4,2,0.30000000000000004,0
504,2025-01-26,3,1,0.5499999999999999,1
505,2025-01-06,3,0,0.7,1
506,2025-01-03,3,1,0.5499999999999999,1
507,2025-01-16,3,2,0.3999999999999999,1
508,2025-05-26,4,0,0.6,1
509,2025-01-29,3,0,0.7,1
510,2025-03-03,4,3,0.15000000000000002,0
511,2025-03-01,7,4,0.1,0
512,2025-06-17,3,1,0.5499999999999999,1
513,2025-01-15,4,2,0.30000000000000004,0
514,2025-04-14,8,2,0.1,0
515,2025-03-04,4,1,0.44999999999999996,0
516,2025-03-06,5,1,0.35,1
517,2025-05-31,6,0,0.3999999999999999,0
518,2025-02-21,6,1,0.2499999999999999,0
519,2025-04-11,3,4,0.1,0
520,2025-01-23,3,5,0.1,0
521,2025-05-19,10,1,0.1,0
522,2025-05-25,3,1,0.5499999999999999,1
523,2025-06-13,4,4,0.1,0
524,2025-04-02,3,3,0.25,1
525,2025-03-11,8,0,0.19999999999999996,0
526,2025-05-31,7,3,0.1,0
527,2025-02-01,5,1,0.35,0
528,2025-01-02,4,0,0.6,0
529,2025-04-22,3,3,0.25,1
530,2025-04-03,4,3,0.15000000000000002,1
531,2025-01-22,6,2,0.1,0
532,2025-05-24,6,7,0.1,0
533,2025-04-02,5,5,0.1,0
534,2025-03-17,7,3,0.1,0
535,2025-04-15,3,2,0.3999999999999999,1
536,2025-04-06,2,4,0.19999999999999996,0
537,2025-03-02,3,1,0.5499999999999999,0
538,2025-02-07,5,2,0.19999999999999996,0
539,2025-05-09,5,1,0.35,1
540,2025-05-11,4,3,0.15000000000000002,1
541,2025-04-18,2,4,0.19999999999999996,0
542,2025-02-01,5,3,0.1,0
543,2025-02-02,5,1,0.35,1
544,2025-02-02,7,4,0.1,0
545,2025-04-19,2,1,0.65,1
546,2025-05-04,5,2,0.19999999999999996,0
547,2025-01-02,8,1,0.1,0
548,2025-04-13,2,2,0.5,1
549,2025-04-04,4,2,0.30000000000000004,0
550,2025-01-09,4,1,0.44999999999999996,0
551,2025-06-28,6,3,0.1,1
552,2025-06-03,2,1,0.65,1
553,2025-02-08,3,5,0.1,0
554,2025-05-30,6,1,0.2499999999999999,0
555,2025-04-29,6,1,0.2499999999999999,0
556,2025-05-09,6,0,0.3999999999999999,1
557,2025-01-25,2,7,0.1,0
558,2025-05-08,6,0,0.3999999999999999,0
559,2025-04-09,5,2,0.19999999999999996,0
560,2025-04-25,3,1,0.5499999999999999,0
561,2025-01-27,2,1,0.65,0
562,2025-06-09,4,3,0.15000000000000002,0
563,2025-06-29,2,5,0.1,1
564,2025-01-21,7,1,0.1499999999999999,1
565,2025-05-15,2,4,0.19999999999999996,0
566,2025-02-28,4,3,0.15000000000000002,0
567,2025-01-18,4,0,0.6,0
568,2025-01-31,7,4,0.1,1
569,2025-04-26,7,1,0.1499999999999999,0
570,2025-04-15,5,2,0.19999999999999996,0
571,2025-05-24,3,2,0.3999999999999999,1
572,2025-01-07,3,1,0.5499999999999999,1
573,2025-04-07,7,1,0.1499999999999999,0
574,2025-02-13,4,2,0.30000000000000004,0
575,2025-02-18,3,1,0.5499999999999999,0
576,2025-04-15,3,1,0.5499999999999999,0
577,2025-05-11,1,2,0.6,1
578,2025-01-18,2,3,0.3500000000000001,0
579,2025-01-27,5,2,0.19999999999999996,0
580,2025-06-19,2,2,0.5,1
581,2025-04-06,6,3,0.1,0
582,2025-05-10,2,0,0.8,1
583,2025-04-29,3,5,0.1,0
584,2025-02-04,2,6,0.1,0
585,2025-04-13,3,2,0.3999999999999999,1
586,2025-04-16,3,1,0.5499999999999999,0
587,2025-03-17,3,3,0.25,0
588,2025-03-19,0,2,0.7,1
589,2025-01-16,3,0,0.7,1
590,2025-01-09,5,2,0.19999999999999996,0
591,2025-04-25,5,2,0.19999999999999996,0
592,2025-01-18,5,2,0.19999999999999996,1
593,2025-03-03,3,1,0.5499999999999999,1
594,2025-04-16,4,1,0.44999999999999996,1
595,2025-02-04,4,2,0.30000000000000004,1
596,2025-03-30,6,3,0.1,0
597,2025-02-01,3,1,0.5499999999999999,1
598,2025-02-07,11,1,0.1,0
599,2025-02-24,2,3,0.3500000000000001,0
600,2025-02-10,6,3,0.1,0
601,2025-02-02,6,3,0.1,0
602,2025-02-23,9,2,0.1,0
603,2025-02-01,3,1,0.5499999999999999,1
604,2025-01-30,3,1,0.5499999999999999,0
605,2025-02-02,5,2,0.19999999999999996,0
606,2025-04-29,7,2,0.1,0
607,2025-06-16,6,5,0.1,0
608,2025-04-23,4,2,0.30000000000000004,0
609,2025-03-16,3,3,0.25,0
610,2025-04-16,5,0,0.5,1
611,2025-01-01,4,3,0.15000000000000002,0
612,2025-01-20,3,2,0.3999999999999999,0
613,2025-03-02,2,5,0.1,0
614,2025-06-03,5,3,0.1,0
615,2025-03-05,3,3,0.25,0
616,2025-03-09,4,1,0.44999999999999996,1
617,2025-03-24,6,2,0.1,0
618,2025-01-03,3,2,0.3999999999999999,0
619,2025-04-13,2,2,0.5,0
620,2025-04-10,3,2,0.3999999999999999,0
621,2025-06-04,1,1,0.75,1
622,2025-04-18,2,4,0.19999999999999996,0
623,2025-02-14,6,5,0.1,0
624,2025-04-22,3,4,0.1,0
625,2025-04-09,7,2,0.1,0
626,2025-02-15,3,3,0.25,0
627,2025-02-15,3,3,0.25,0
628,2025-03-11,2,2,0.5,1
629,2025-02-09,2,1,0.65,1
630,2025-06-10,3,1,0.5499999999999999,0
631,2025-04-03,3,1,0.5499999999999999,0
632,2025-04-21,6,1,0.2499999999999999,1
633,2025-03-30,5,0,0.5,0
634,2025-06-21,3,2,0.3999999999999999,1
635,2025-02-26,3,4,0.1,0
636,2025-01-08,3,2,0.3999999999999999,1
637,2025-04-13,3,0,0.7,0
638,2025-04-08,8,2,0.1,0
639,2025-04-10,3,1,0.5499999999999999,1
640,2025-02-14,1,3,0.45000000000000007,0
641,2025-01-14,2,1,0.65,1
642,2025-02-11,3,1,0.5499999999999999,0
643,2025-03-21,7,2,0.1,0
644,2025-01-15,3,2,0.3999999999999999,0
645,2025-01-28,3,1,0.5499999999999999,0
646,2025-05-19,6,2,0.1,0
647,2025-06-16,6,7,0.1,0
648,2025-03-04,4,1,0.44999999999999996,0
649,2025-04-22,4,2,0.30000000000000004,0
650,2025-01-15,6,2,0.1,0
651,2025-06-20,5,2,0.19999999999999996,1
652,2025-03-04,4,4,0.1,0
653,2025-02-15,1,5,0.15000000000000002,0
654,2025-02-17,7,2,0.1,0
655,2025-06-09,4,0,0.6,0
656,2025-02-04,5,3,0.1,0
657,2025-06-11,3,1,0.5499999999999999,1
